Asset ID	Quartex UniqueIdentifier	Quartex Name	Collection(s)	Published URL	Title	People and Organizations	Location	Approximate Date	Abstract	Description	Identifier	Language	Publisher	Date	Rights	Source	Subject	Format Genre	Format	Repository	Special Collections	University Archives	Time Span	Date Digital	Digitization Specifications	Original Handle	Rights Summary	Accessibility Feature	Accessibility Summary	Legacy Subjects	Related Agencies and Organizations
374976	c3e07911-28e2-45a4-897e-584b8370b4fc	ghwb_1025	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/james-d.-watkins-letter-to-d.-allan-bromley/374976	James D. Watkins Letter to D. Allan Bromley	"Watkins, James D., 1927-2012|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter from James D. Watkins, Secretary of Energy, to D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Watkins writes on the interest of the Department of Energy (DOE) in reducing the availability of chlorofluorocarbons (CFCs) and halons."	ghwb_1025	eng	Rice University	19891212	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government|Environmental conditions	correspondence	Document	Special Collections	White House Scientists Archive		1980s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374977	ef078aa0-da41-4cac-9a36-9072f2adf05b	ghwb_1026	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-manuel-lujan/374977	D. Allan Bromley Letter to Manuel Lujan	"Lujan, Manuel, Jr., 1928-2019|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to Manuel Lujan, Secretary of the Interior, from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley thanks Lujan for assisting the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET)."	ghwb_1026	eng	Rice University	19900706	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374978	824e8b44-f8c6-4122-86ce-32cf547af7ca	ghwb_1028	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/lewis-branscomb-letter-to-tom-ratchford/374978	Lewis Branscomb Letter to Tom Ratchford	"Wyatt, Joe B.|Branscomb, Lewis M., 1926-|Ratchford, Tom, 1935-2016"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to Tom Ratchford, Associate Director for Policy & International Affairs at the Office of Science and Technology Policy (OSTP), from Lewis Branscomb, Director of the John F. Kennedy School of Government's Science, Technology, and Public Policy Program at Harvard University. Branscomb writes on the topic of growing the teaching and education professions for math and science."	ghwb_1028	eng	Rice University	19901019	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374979	8ed26b6e-e920-48e8-bc0d-7c3082964c25	ghwb_1027	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-memorandum-for-john-sununu/374979	D. Allan Bromley Memorandum for John Sununu	"Watkins, James D., 1927-2012|Bromley, D. Allan (David Allan), 1926-2005|Sununu, John H., 1939-"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A memorandum for White Hosue Chief of Staff John Sununu from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley writes on the government's science and technology initatives in the areas of mathematics and science education, particularly detailing the work of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) and its committee on education chaired by James D. Watkins, Secretary of Energy."	ghwb_1027	eng	Rice University	19901113	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	memorandums	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374980	babbb363-b389-402d-9080-d37210112029	ghwb_1030	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/john-mctague-notes-on-pcast-and-megaprojects/374980	John McTague Notes on PCAST and Megaprojects	"McTague, John|Massey, Walter E.|Bromley, D. Allan (David Allan), 1926-2005|Gomory, Ralph E., 1929-|President's Council of Advisors on Science and Technology (PCAST)"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"Notes on megaprojects in the sciences by John McTague, chairman of the President's Council of Advisors on Science and Technology's (PCAST) Panel on Megaprojects."	ghwb_1030	eng	Rice University	19910308	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62080-001"	Technology|Politics and government	notes	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374981	76ace573-8267-4747-ace2-9fd85974e100	ghwb_1029	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/charles-dickens-memorandum-for-tom-ratchford/374981	Charles Dickens Memorandum for Tom Ratchford	"Dickens, Charles|Ratchford, Tom, 1935-2016"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A memorandum for Tom Ratchford, Associate Director for Policy & International Affairs at the Office of Science and Technology Policy (OSTP), from Charles Dickens. Dickens reports to Ratchford on the distances between a student's birthplace and the college or university they attend."	ghwb_1029	eng	Rice University	19901005	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	memorandums	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374982	aa32a7a4-0ce0-4dfb-bb28-28a000df6d30	ghwb_1031	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/john-mctague-draft-memorandum-to-pcast/374982	John McTague Draft Memorandum to PCAST	"McTague, John|President's Council of Advisors on Science and Technology (PCAST)"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A draft memorandum for the President's Council of Advisors on Science and Technology (PCAST) from John McTague, chairman of the PCAST Panel on Megaprojects. The draft is followed by a handwritten copy by McTague."	ghwb_1031	eng	Rice University	19910506	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62080-001"	Politics and government|Technology	drafts	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374983	5823e607-4c44-45a8-9907-da83b76041d7	ghwb_1032	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-memorandum-for-john-mctague/374983	D. Allan Bromley Memorandum for John McTague	"McTague, John|Bromley, D. Allan (David Allan), 1926-2005|President's Council of Advisors on Science and Technology (PCAST)"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A memorandum for John McTague, member of the President's Council of Advisors on Science and Technology (PCAST), from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP) and chairman of PCAST. Bromley requests McTague to establish a PCAST Panel on Megaprojects in the Sciences and provides some context to his decision to establish this panel."	ghwb_1032	eng	Rice University	19910509	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62080-001"	Politics and government|Technology	memorandums	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374984	f9cc9d25-066d-4cb1-b479-114821e7b940	ghwb_1033	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-james-beggs/374984	D. Allan Bromley Letter to James Beggs	"McTague, John|Bromley, D. Allan (David Allan), 1926-2005|Beggs, James M. (James Montgomery), 1926-2020|President's Council of Advisors on Science and Technology (PCAST)"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP), from James M. Beggs of Spacehab. Beggs accepts Bromley's invitation to serve on a panel of the President's Council of Advisors on Science and Technology (PCAST) devoted to studying megaprojects in the sciences."	ghwb_1033	eng	Rice University	19910517	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62080-001"	Politics and government|Technology	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374985	a45d909a-28e5-4ed7-8b8c-1852d6389c70	ghwb_1034	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/marian-nida-note-for-d.-allan-bromley/374985	Marian Nida Note for D. Allan Bromley	"Nida, Marian|Bromley, D. Allan (David Allan), 1926-2005|Frieman, E. A. (Edward Allen), 1926-2013"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A note for D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP), from Marian Nida."	ghwb_1034	eng	Rice University	19910521	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62080-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
